KYQ50573.1	/coded_by="complement(join(KQ982800.1:25231..25727,
CAP42703	/coded_by="complement(AM902716.1:2459258..2460928)"
AEV60127	/coded_by="complement(CP003150.1:99479..101065)"
PVY62721	/coded_by="QEKO01000002.1:828475..830148"
EJL91304	/coded_by="complement(AKIV01000005.1:17502..19784)"
KFX70810	/coded_by="complement(AWSQ01000001.1:552554..554326)"
ALL07259	/coded_by="CP012996.1:4330417..4332528"
SEP71640	/coded_by="FOFS01000001.1:317210..318088"
APE44045	/coded_by="CP018076.1:2449192..2450865"
SMC70987	/coded_by="complement(FWYB01000002.1:439834..441717)"
VUD52391.1	/coded_by="complement(CABFPG010000003.1:359595..361043)"
GAP35463	/coded_by="BBYR01000023.1:33492..35495"
TYK14675.1	/coded_by="complement(SSTD01009199.1:314962..316095)"
SES36380	/coded_by="FOGT01000019.1:21630..23330"
SCK34696	/coded_by="FMHL01000026.1:33005..34729"
EQB00666	/coded_by="complement(ATIB01000068.1:10642..12870)"
TDG20400.1	/coded_by="SMRP01000016.1:108730..110763"
PRX53001	/coded_by="complement(PVNG01000029.1:123876..125546)"
ABP94467	/coded_by="CP000682.1:245965..247617"
SOB75033	/coded_by="complement(LT907980.1:581733..583163)"
RXG51098.1	/coded_by="complement(join(SAUD01042325.1:20611..20748,
TWU45228.1	/coded_by="SJPY01000001.1:481945..484272"
ESQ03487	/coded_by="ASHE01000011.1:489287..491023"
AWB95485	/coded_by="CP028913.1:1530143..1531879"
RLP56353	/coded_by="complement(RAHY01000001.1:646693..648678)"
BAU46835	/coded_by="AP014936.1:261912..263246"
PJJ56076	/coded_by="complement(PGEZ01000001.1:296547..298313)"
RGC66746	/coded_by="complement(QKKX01000047.1:39291..41216)"
RLL64536.1	/coded_by="complement(RCHI01000009.1:49382..50983)"
ACL96982	/coded_by="complement(CP001340.1:3673829..3675487)"
GAC17965	/coded_by="complement(BAEO01000012.1:86688..88295)"
ABM43551	/coded_by="complement(CP000539.1:3628303..3629676)"
QBH99912	/coded_by="CP036401.1:665261..667180"
RDS86342	/coded_by="QRBF01000001.1:764054..765679"
QCX53895.1	/coded_by="complement(CP040694.1:2059000..2060730)"
VWX62486.1	/coded_by="CABWKX010000015.1:308406..310343"
RHW39765	/coded_by="complement(QWEI01000001.1:548842..550734)"
AZL58126	/coded_by="CP034328.1:887902..890409"
ERN41854	/coded_by="complement(ASSJ01000040.1:35725..37422)"
SFI87120	/coded_by="FOQH01000010.1:128902..130569"
QEC58450.1	/coded_by="CP042433.1:1422809..1424590"
PTD96379	/coded_by="PZKC01000006.1:22134..23513"
PTU75452	/coded_by="QASN01000007.1:124745..126184"
KDN86413	/coded_by="complement(JNBY01000073.1:468982..470757)"
SEG94629	/coded_by="complement(FNVO01000049.1:11220..12917)"
SEW01691	/coded_by="FOJB01000001.1:876719..878320"
SHF32043	/coded_by="FQUE01000005.1:41565..43238"
ACX96702	/coded_by="complement(CP001801.1:2015536..2016996)"
SFU63353	/coded_by="FPBX01000012.1:13560..15050"
CEJ11961	/coded_by="CCMO02000001.1:2402685..2404466"
CUK26026	/coded_by="CYUE01000020.1:68026..69630"
PHK94641	/coded_by="PDNU01000021.1:24041..25522"
OWW20464	/coded_by="LSTO01000001.1:1993439..1994815"
TYR30680.1	/coded_by="VSZS01000066.1:269575..272088"
SDJ27779	/coded_by="complement(FNEM01000006.1:159197..160654)"
KQW80140	/coded_by="LMEA01000008.1:146759..148453"
GEP00670.1	/coded_by="complement(BJZT01000033.1:22850..24853)"
TCO43294.1	/coded_by="SLWQ01000001.1:844589..846013"
RVX39339.1	/coded_by="SAUN01000001.1:1897045..1898709"
RTR30489.1	/coded_by="complement(RXNT01000010.1:124170..125825)"
TVV44981.1	/coded_by="VNIL01000002.1:745579..746982"
OXM84010	/coded_by="NMQW01000035.1:1000..2652"
QEC65532.1	/coded_by="complement(CP042436.1:5324309..5326198)"
KEO59931	/coded_by="complement(AUNB01000027.1:39478..41151)"
AKU22473	/coded_by="complement(CP012201.1:3506456..3508063)"
KAB0266850.1	/coded_by="complement(VCMV01000015.1:69608..71263)"
KGQ11252	/coded_by="join(ANFO01000232.1:69328..71244,
EME99522	/coded_by="AORZ01000046.1:11036..12730"
SNC65919	/coded_by="FYEY01000001.1:1637077..1638759"
AEK58869	/coded_by="complement(CP002573.1:2275149..2277287)"
OYV01122.1	/coded_by="NKII01000189.1:<1..627"
RUL77584.1	/coded_by="RYYV01000004.1:147798..149813"
TRY33354.1	/coded_by="complement(VKKH01000002.1:635776..637365)"
AWB91955	/coded_by="CP026952.1:1431786..1433558"
RYE11654.1	/coded_by="SEEX01000883.1:1257..>1484"
RDB07757	/coded_by="complement(QPIW01000001.1:329668..331815)"
TEY10917.1	/coded_by="join(PNBA01001525.1:20746..20956,
RAI45588	/coded_by="complement(NPEX01000012.1:27179..28783)"
ACB32528	/coded_by="complement(CP001013.1:268558..270324)"
RUT31975.1	/coded_by="complement(RZNX01000003.1:92361..94169)"
EAS64886.1	/coded_by="AAOJ01000002.1:354119..355552"
SEH77478	/coded_by="FNWX01000029.1:28436..30721"
AFZ45930	/coded_by="complement(CP003945.1:4136088..4137752)"
ACU95427	/coded_by="complement(CP001683.1:345053..346819)"
SFI71879	/coded_by="complement(FORR01000001.1:479041..480993)"
PRY62666	/coded_by="complement(PVTI01000004.1:111786..113543)"
TVS90805.1	/coded_by="VMQU01000023.1:18397..20139"
ALZ77030	/coded_by="CP013656.1:3511114..3512541"
PHU02834.1	/coded_by="complement(join(MCIT02000011.1:65205973..652062
ABI70120	/coded_by="complement(CP000447.1:282959..284554)"
KTR84306	/coded_by="complement(LDRW01000008.1:193607..196123)"
KAB1663396.1	/coded_by="WBKE01000002.1:490344..492074"
PFH30936.1	/coded_by="NWUJ01000036.1:6154..6534"
SFA89057	/coded_by="FOJU01000002.1:474325..476001"
AYC30908	/coded_by="CP032419.1:45798..47576"
GBD06287	/coded_by="BEHX01000001.1:88696..90492"
RCN56834.1	/coded_by="complement(PSYR01000002.1:1408711..1411029)"
OAB60085.1	/coded_by="LSZA01000001.1:7184..8854"
AMM25348	/coded_by="CP014517.1:2883333..2884970"
RLP81203	/coded_by="RCTF01000002.1:321344..323023"
EXI91282	/coded_by="JEMY01000001.1:105143..106753"
RCW46091	/coded_by="QPJC01000002.1:427850..429502"
TDQ77551.1	/coded_by="SNYW01000014.1:41446..42924"
AXG68569	/coded_by="complement(CP031153.1:835647..837860)"
PFH30609.1	/coded_by="NWUJ01000182.1:671..2320"
SER90935	/coded_by="FOHB01000002.1:47145..48920"
AAF41974	/coded_by="complement(AE002098.2:1685330..1687585)"
SFH78960	/coded_by="FOPU01000034.1:10654..12024"
PVY55111	/coded_by="QEKM01000001.1:304330..305772"
CRX37520	/coded_by="complement(CWGJ01000001.1:195136..196551)"
KGM01058	/coded_by="complement(AXNT01000138.1:10040..11851)"
SEA75882	/coded_by="FNQF01000015.1:1942..4161"
OYU17085	/coded_by="complement(NKIT01000154.1:7183..>7647)"
RCH65039	/coded_by="complement(QOLA01000019.1:46342..48090)"
SDN52332	/coded_by="FNIJ01000003.1:329686..331275"
SDP50103	/coded_by="FNJI01000022.1:83755..86061"
QDU91625.1	/coded_by="CP036291.1:6417777..6419564"
ABD69411	/coded_by="CP000267.1:1811489..1813108"
OSZ69447	/coded_by="NFUR01000001.1:210326..211993"
GAC41026	/coded_by="BALG01000019.1:16581..18434"
ADQ17885	/coded_by="CP002305.1:2390772..2392634"
ADI66300	/coded_by="complement(CP002060.1:80898..82562)"
QDU25836.1	/coded_by="CP036274.1:1136308..1138530"
THG35099	/coded_by="complement(SSSN01000003.1:290042..291772)"
SFS03358	/coded_by="FOZJ01000002.1:437654..439417"
SFS03358	/coded_by="FOZJ01000002.1:437654..439417"
ADG88009	/coded_by="CP001874.1:1462113..1463807"
ACY14957	/coded_by="CP001804.1:3347356..3349026"
ALA20021	/coded_by="CP012399.1:160986..162332"
AQT60141	/coded_by="complement(CP019799.1:1944835..1946292)"
ACI58433	/coded_by="complement(CP001192.1:873957..875870)"
TFU53770.1	/coded_by="SPPQ01000334.1:<1..>391"
RCL03923	/coded_by="complement(QENA01000002.1:7253..8836)"
AFZ46381	/coded_by="CP003940.1:450964..452619"
BAL25508	/coded_by="complement(AP012304.1:3600787..3602211)"
KTD16241	/coded_by="complement(LNYJ01000011.1:218493..220811)"
AUN96415	/coded_by="CP025682.1:1932115..1933512"
ERK66856	/coded_by="complement(AWVQ01000871.1:152..1864)"
EJN03325	/coded_by="AKJA01000101.1:8625..10232"
QDU26206.1	/coded_by="complement(CP036274.1:1588796..1590280)"
OLT42600.1	/coded_by="MKKE01000036.1:38054..39763"
KOC64098.1	/coded_by="join(KQ414676.1:1006081..1006280,
GAM71434	/coded_by="complement(BBSB01000025.1:9161..9757)"
ANH67357	/coded_by="complement(CP011514.1:1545292..1547823)"
PZH08126	/coded_by="POTZ01000152.1:4775..6454"
SFJ51072	/coded_by="complement(FORE01000013.1:203496..205388)"
GAY74849.1	/coded_by="complement(BEXB01000002.1:79512..81293)"
SEQ74124	/coded_by="complement(FOFG01000007.1:95408..97030)"
PZD93171	/coded_by="complement(QKRB01000058.1:34038..36008)"
CDF83499	/coded_by="complement(HG322950.1:2225682..2227124)"
CTQ34616	/coded_by="CXPG01000023.1:55142..56740"
AJG17797	/coded_by="CP010536.1:423935..425539"
CAA0124617.1	/coded_by="CACSIO010000060.1:213431..214858"
THD69193	/coded_by="complement(SSMC01000001.1:569375..571582)"
RKL67311	/coded_by="PDOE01000004.1:424752..426431"
SKA04000	/coded_by="FUXP01000005.1:76604..78931"
BAI98430	/coded_by="AP010804.1:67010..68668"
KRG83706	/coded_by="LDJP01000065.1:5244..7244"
QCP90863	/coded_by="CP039138.1:620443..622131"
KGX86407	/coded_by="AVPF01000031.1:29721..31400"
APR03531.1	/coded_by="CP018839.1:675643..677163"
PJJ34702	/coded_by="complement(PGEV01000001.1:3681442..3683445)"
KMO44187	/coded_by="complement(LABZ01000025.1:72223..74151)"
QFS48655.1	/coded_by="CP045226.1:5645433..5647169"
OAH30235	/coded_by="LSTQ01000009.1:23782..25479"
TFW22590.1	/coded_by="SPVF01000105.1:16285..18573"
KHD22074	/coded_by="JTDB01000003.1:355631..357241"
AMW35566	/coded_by="CP014525.1:1117147..1118631"
RZT88780.1	/coded_by="complement(SHKL01000001.1:6035802..6037589)"
RLL52869.1	/coded_by="RCFQ01000011.1:46682..48088"
OCK57774	/coded_by="complement(MAXC01000023.1:274783..276558)"
PRH89204	/coded_by="complement(PUEJ01000001.1:208515..210188)"
KYN45239.1	/coded_by="join(KQ981189.1:<245511..245731,
KGR82660	/coded_by="JPVP01000059.1:115824..117782"
OWW21504	/coded_by="complement(LSTO01000001.1:3345535..3347127)"
OIK15660	/coded_by="complement(MLYR01000030.1:98709..100688)"
TCC90172.1	/coded_by="SJSK01000003.1:262605..264743"
PKB35139	/coded_by="PHUI01000001.1:1454555..1456240"
AXG57562	/coded_by="complement(CP022744.1:7708764..7710458)"
EGJ35128	/coded_by="GL890824.1:942..>1406"
SNZ04349	/coded_by="complement(OBEJ01000001.1:495203..497173)"
SLN71236	/coded_by="FWFN01000009.1:133844..136405"
POS81981.1	/coded_by="PEDP01005356.1:<973..>1269"
KQN24778	/coded_by="complement(LMLB01000001.1:50415..>52012)"
SOE17668	/coded_by="complement(OCPC01000003.1:462767..464422)"
ASY27630	/coded_by="CP016782.1:563343..565001"
RDE04529	/coded_by="complement(QQNB01000003.1:30022..31701)"
PTB95180.1	/coded_by="PYVH01000005.1:25054..26469"
EME37887	/coded_by="complement(ANHZ02000001.1:98362..100107)"
PWG64647	/coded_by="complement(QFFI01000005.1:164584..166383)"
ATN34518	/coded_by="complement(CP021371.1:2460832..2462463)"
SLN19021	/coded_by="FWFV01000001.1:627991..629586"
EXI89705.1	/coded_by="complement(JEMZ01000083.1:25111..26475)"
KKF36363	/coded_by="JXNU01000003.1:2500321..2502312"
PQZ83071	/coded_by="complement(PCPM01000008.1:23898..25907)"
KJE77601.1	/coded_by="complement(JXUW01000004.1:128213..129901)"
RUO25943.1	/coded_by="complement(PIPL01000001.1:878272..880773)"
TCT10146.1	/coded_by="SMAJ01000002.1:121655..123952"
PTB82102.1	/coded_by="complement(PYVT01000014.1:<1..458)"
AHD23348	/coded_by="CP006996.1:4962772..4964520"
ASO18828	/coded_by="CP022521.1:1313180..1314964"
RDV05752	/coded_by="QRGO01000001.1:1506630..1508252"
TFE97569.1	/coded_by="complement(MYFQ01000014.1:137718..139337)"
SMX24874	/coded_by="complement(FXXQ01000010.1:184244..185956)"
ATN36092	/coded_by="complement(CP021371.1:4208844..4210190)"
GAB48068	/coded_by="complement(BAFE01000037.1:13184..15595)"
TCM13027.1	/coded_by="SLVB01000016.1:48388..50925"
SDR67538	/coded_by="complement(LT629733.1:239168..240964)"
EFA72348	/coded_by="ACYB01000038.1:116431..118050"
EPC02695	/coded_by="complement(ASTJ01000024.1:298585..300612)"
SMC22112	/coded_by="complement(FWXD01000006.1:119338..120759)"
CDM22946	/coded_by="HG916765.1:511748..513448"
PGH51137	/coded_by="PDIX01000111.1:27931..29625"
AFZ66142	/coded_by="CP003382.1:560310..562733"
SMD12551	/coded_by="complement(FWYB01000015.1:73319..75430)"
PRX49260	/coded_by="PVNH01000003.1:306432..308216"
AGA78354	/coded_by="CP003346.1:2483683..2485581"
TIH19539.1	/coded_by="SELD01000014.1:199817..201496"
KDE38549	/coded_by="complement(JMSZ01000042.1:178588..180024)"
ADL54305	/coded_by="CP002159.1:311032..312462"
SIT86634	/coded_by="FTPS01000002.1:52610..54313"
RRS03352.1	/coded_by="complement(RSED01000012.1:30297..31925)"
RBO96980	/coded_by="complement(QNRE01000001.1:1086319..1088061)"
TCS67555.1	/coded_by="SLZU01000001.1:703609..705222"
BAN04181.1	/coded_by="complement(AP012057.1:4359790..4361766)"
ATP39503	/coded_by="complement(CP024123.1:1136792..1138738)"
ACB76818	/coded_by="CP001032.1:4611596..4613827"
AJE39223	/coded_by="complement(CP009313.1:844530..846230)"
AWM78945	/coded_by="CP029478.1:93750..95798"
RJX41960	/coded_by="QKNY01000018.1:70000..71787"
CCG46041	/coded_by="complement(HE717023.1:2656236..2658173)"
OUD13247	/coded_by="complement(MSLT01000018.1:260158..261585)"
ADJ65630	/coded_by="complement(CP002039.1:4759360..4760979)"
AFT70559	/coded_by="complement(CP003466.1:2503928..2505280)"
ANG63313	/coded_by="CP015839.1:2986500..2987930"
ERJ58288	/coded_by="complement(ATDL01000017.1:125325..127466)"
RKP27591.1	/coded_by="complement(join(KZ989183.1:13055..13882,
VDC28724	/coded_by="complement(UXAS01000032.1:44227..46815)"
OEK05302	/coded_by="complement(MDGQ01000005.1:2376830..2378713)"
QDU18276.1	/coded_by="complement(CP036273.1:178593..180077)"
KGF78511	/coded_by="JPQD01000057.1:20596..22050"
SCE52842	/coded_by="complement(FMCH01000654.1:8935..10701)"
AJC58735	/coded_by="CP003987.1:6636159..6637895"
TFE58774.1	/coded_by="complement(SOKV01000554.1:1170..3176)"
AMC11862	/coded_by="CP013355.1:2636654..2637991"
PVW03438	/coded_by="QEIJ01000007.1:52203..53969"
TDL79660.1	/coded_by="complement(SNAA01000008.1:61448..63043)"
CDQ12446.1	/coded_by="CCCS020000001.1:280681..282564"
OSP28217	/coded_by="NCTE01001330.1:2687..4390"
KQT74810	/coded_by="LMQY01000026.1:11461..13992"
RAK08853	/coded_by="QLMF01000012.1:191815..193725"
CCE10495	/coded_by="CAFK01000299.1:10146..12083"
KZS42890	/coded_by="complement(LQRT01000001.1:193929..196163)"
QDU47510.1	/coded_by="complement(CP036276.1:7531440..7532819)"
SUB82785	/coded_by="UGTK01000001.1:2241034..2242449"
PAP98898	/coded_by="complement(NPKI01000039.1:60041..61660)"
KQZ06381	/coded_by="complement(LMFQ01000001.1:414789..416456)"
SDA25139	/coded_by="complement(FMWX01000003.1:215844..217715)"
AXR07678	/coded_by="CP031769.1:3576939..3578927"
SFB84125	/coded_by="FOLL01000001.1:603034..605166"
EFH09846	/coded_by="complement(ADVL01000731.1:9917..11527)"
TCP34623.1	/coded_by="SLXN01000003.1:51321..53846"
SED62392	/coded_by="FNUB01000004.1:387475..389676"
SEH89743	/coded_by="complement(FNXE01000028.1:29812..31614)"
ALS29817	/coded_by="complement(CP013653.1:4908725..4910575)"
OSO98943	/coded_by="MTKC01000003.1:95285..96970"
AFY65030	/coded_by="CP003591.1:647007..649310"
PQJ80340	/coded_by="MSCN01000001.1:3259063..3260844"
SNR32505	/coded_by="FZNN01000002.1:22020..23621"
KQP39047	/coded_by="LMNA01000025.1:210318..212330"
KDR36269	/coded_by="complement(JFHE01000004.1:306140..307753)"
ESA36400	/coded_by="complement(AWNH01000043.1:41417..43090)"
DAB40736	/coded_by="complement(DLUH01000001.1:9605..10996)"
EDM75342.1	/coded_by="ABCS01000095.1:25780..27408"
PAF29265	/coded_by="NPBI01000030.1:44955..46844"
BAV56596.1	/coded_by="complement(join(AP017303.1:112462..113319,
EJZ82507	/coded_by="complement(AHAE01000031.1:16965..18719)"
KQQ51051	/coded_by="LMOB01000001.1:148280..150007"
KVW97363	/coded_by="LDUG01000016.1:97981..99435"
SEF75588	/coded_by="complement(FNVQ01000001.1:446339..447769)"
RCU43175	/coded_by="complement(QPIE01000004.1:332910..334241)"
KFF28949	/coded_by="complement(JPRJ01000011.1:37212..39491)"
RJS21148	/coded_by="complement(QNUN01000009.1:50557..52185)"
RAK52528	/coded_by="complement(QFYR01000002.1:65362..67023)"
PTX39041	/coded_by="QBKN01000039.1:4115..5767"
PSC02624	/coded_by="PVZS01000045.1:6534..8486"
CAL36426.1	/coded_by="complement(CR954200.2:40341..41930)"
KUP91176	/coded_by="complement(LPUY01000103.1:4077..5681)"
QGM98175.1	/coded_by="CP044331.1:2597908..2599563"
AWN34784	/coded_by="complement(CP029551.1:619183..620862)"
RMA65696	/coded_by="complement(REFC01000011.1:41731..43557)"
AEW93651	/coded_by="complement(CP003219.1:1395342..1397084)"
KMY55055	/coded_by="LFZU01000001.1:3101041..3102693"
SEQ47807	/coded_by="complement(FOFF01000005.1:198994..200730)"
RIJ28004	/coded_by="QWFX01000013.1:171345..173018"
SET86207	/coded_by="complement(FOHJ01000009.1:119585..121447)"
KRS11052	/coded_by="complement(LAXJ01000024.1:54585..57206)"
